"구명","유형","설치주소","지역명","상세설치장소","설치기관(회사)","설치위치(X좌표)","설치위치(Y좌표)","콘텐츠아이디"
"성북구","공원","한울어린이공원","서울특별시 성북구 정릉로27길 41","정릉2동169-6","서울시(LGU+)","127.013668","37.605798","WF132048"
"성북구","공원","화랑어린이공원","서울특별시 성북구 화랑로 210-26","석관동 407-6","서울시(LGU+)","127.054546","37.607178","WF132049"
"성북구","복지센터등","길음종합사회복지관","서울특별시 성북구 삼양로8가길 32","길음동 905","미래부(KT)","127.0247849","37.6088517","WF132050"
"성북구","복지센터등","길음종합사회복지관","서울특별시 성북구 삼양로8가길 32","길음동 905","미래부(KT)","127.0247849","37.6088517","WF132051"
"성북구","복지센터등","길음종합사회복지관","서울특별시 성북구 삼양로8가길 32","길음동 905","미래부(KT)","127.0247849","37.6088517","WF132052"
"성북구","복지센터등","길음종합사회복지관","서울특별시 성북구 삼양로8가길 32","길음동 905","미래부(KT)","127.0247849","37.6088517","WF132053"
"성북구","복지센터등","길음종합사회복지관","서울특별시 성북구 삼양로8가길 32","길음동 905","미래부(KT)","127.0247849","37.6088517","WF132054"
"성북구","주요거리","동선동 거리","서울특별시 성북구 보문로34길 56","동선동2가 140","미래부(LGU+)","127.0185974","37.5908135","WF132055"
"성북구","복지센터등","성북구립 석관실버센터","서울특별시 성북구 화랑로32길 88","석관동 261-394","미래부(LGU+)","127.0582512","37.6067064","WF132056"
"성북구","복지센터등","성북구립 석관실버센터","서울특별시 성북구 화랑로32길 88","석관동 261-394","미래부(LGU+)","127.0582512","37.6067064","WF132057"
"성북구","문화관광","성북구민체육관","서울특별시 성북구 성북로4길 177","하월곡동 2-1","미래부(SKT)","127.0085677","37.5955487","WF132058"
"성북구","문화관광","성북종합레포츠타운","서울특별시 성북구 한천로58길 307","석관동 382","미래부(LGU+)","127.07","37.6101987","WF132059"
"성북구","문화관광","아리랑정보도서관","서울특별시 성북구 아리랑로 82","돈암2동 539-98","미래부(LGU+)","127.013975","37.5998987","WF132060"
"성북구","복지센터등","월곡종합사회복지관","서울특별시 성북구 오패산로16길 23","오패산로16길 23","미래부(LGU+)","127.0375246","37.6089533","WF132061"
"성북구","복지센터등","월곡종합사회복지관","서울특별시 성북구 오패산로16길 23","오패산로16길 23","미래부(LGU+)","127.0375246","37.6089533","WF132062"
"성북구","전통시장","석관시장1","서울특별시 성북구 돌곶이로22가길 27","창고앞 CCTV","LGU+","127.06","37.609","WF142242"
"성북구","전통시장","석관시장1","서울특별시 성북구 돌곶이로22가길 27","창고앞 CCTV","LGU+","127.06","37.609","WF142243"
"성북구","전통시장","정릉시장 남단","서울특별시 성북구 솔샘로6길 59","양주건어물앞 CCTV","LGU+","127.008","37.609","WF142244"
"성북구","전통시장","정릉시장 남단","서울특별시 성북구 솔샘로6길 59","양주건어물앞 CCTV","LGU+","127.008","37.609","WF142245"
"성북구","전통시장","정릉시장 남단","서울특별시 성북구 솔샘로6길 16-11","금잔디유치원앞 CCTV","LGU+","127.006","37.609","WF142246"
"성북구","전통시장","정릉시장 남단","서울특별시 성북구 솔샘로6길 16-11","금잔디유치원앞 CCTV","LGU+","127.006","37.609","WF142247"
"성북구","전통시장","정릉시장 북단","서울특별시 성북구 솔샘로6길 59","북악어린이집앞 CCTV","LGU+","127.008","37.609","WF142248"
"성북구","전통시장","정릉시장 북단","서울특별시 성북구 솔샘로6길 59","북악어린이집앞 CCTV","LGU+","127.008","37.609","WF142249"
"성북구","전통시장","정릉시장 북단","서울특별시 성북구 솔샘로6길 30-11","인성파이즈빌 16차앞 CCTV","LGU+","127.007","37.609","WF142250"
"성북구","전통시장","돈암제일시장","서울특별시 성북구 동소문로18길 12-5","동소문동5가 91","미래부(LGU+)","127.0155921","37.5917159","WF142251"
"성북구","복지센터등","상월곡실버복지센터","서울특별시 성북구 화랑로18나길 6","화랑로 18길 6","미래부(LGU+)","127.0494185","37.6062734","WF142252"
"성북구","복지센터등","상월곡실버복지센터","서울특별시 성북구 화랑로18나길 6","화랑로 18길 6","미래부(LGU+)","127.0494185","37.6062734","WF142253"
"성북구","문화관광","성북정보도서관","서울특별시 성북구 화랑로18자길 13","상월곡동  24 -238","미래부(LGU+)","127.0504258","37.6048486","WF142254"
"성북구","공원","솔향기어린이공원","서울특별시 성북구 길음로 63","길음1동 1190","미래부(LGU+)","127.0213193","37.6081372","WF142255"
"성북구","복지센터등","장위실버복지센터","서울특별시 성북구 장위로46길 57","장위로46길57","미래부(LGU+)","127.056069","37.6128368","WF142256"
"성북구","복지센터등","장위실버복지센터","서울특별시 성북구 장위로46길 57","장위로46길57","미래부(LGU+)","127.056069","37.6128368","WF142257"
"성북구","복지센터등","장위종합사회복지관","서울특별시 성북구 한천로89길 13","한천로89길 13","미래부(LGU+)","127.0570353","37.6153245","WF142258"
"성북구","복지센터등","장위종합사회복지관","서울특별시 성북구 한천로89길 13","한천로89길 13","미래부(LGU+)","127.0570353","37.6153245","WF142259"
"성북구","복지센터등","정릉종합사회복지관","서울특별시 성북구 솔샘로5길 92","솔샘로5길 92","미래부(LGU+)","127.0013014","37.6112342","WF142260"
"성북구","복지센터등","정릉종합사회복지관","서울특별시 성북구 솔샘로5길 92","솔샘로5길 92","미래부(LGU+)","127.0013014","37.6112342","WF142261"
"성북구","버스승차대","길음역","서울특별시 성북구 동소문로 248","길음동 535-20 길음뉴타운 08-004정류장","KT","127.023397","37.603111","WF142262"
"성북구","버스승차대","석관시장2","서울특별시 성북구 돌곶이로 55","석관동 266-1 08-211정류장","KT","127.059042","37.608776","WF142263"
"성북구","공공기관","정릉2동 주민센터1","서울특별시 성북구 정릉로 243","정릉2동 164-51 18-118정류장","KT","127.011231","37.604952","WF142264"
"성북구","공공기관","정릉2동 주민센터2","서울특별시 성북구 정릉로26길 1","정릉2동 466-6 08-117정류장","KT","127.011294","37.604561","WF142265"
"성북구","주요거리","대성사 앞","서울특별시 성북구 성북로31길 5-15","226-25","LGU+","126.9906778","37.594214","WF152222"
"성북구","주요거리","대성사 앞","서울특별시 성북구 성북로31길 5-15","226-25","LGU+","126.9906778","37.594214","WF152223"
"성북구","주요거리","덕수교회 앞","서울특별시 성북구 성북로 132-1","243-15","LGU+","126.9950334","37.5944312","WF152224"
"성북구","주요거리","덕수교회 앞","서울특별시 성북구 성북로 132-1","243-15","LGU+","126.9950334","37.5944312","WF152225"
"성북구","주요거리","성북구립미술관 앞","서울특별시 성북구 성북로 134","246","LGU+","126.9948819","37.594834","WF152226"
"성북구","주요거리","성북구립미술관 앞","서울특별시 성북구 성북로 134","246","LGU+","126.9948819","37.594834","WF152227"
"성북구","주요거리","성북천변 #1-1","서울특별시 성북구 삼선교로 20","63-1(한성대입구역 치수CCTV POLE)","LGU+","127.00804","37.5874784","WF152228"
"성북구","주요거리","성북천변 #1-1","서울특별시 성북구 삼선교로 20","63-1(한성대입구역 치수CCTV POLE)","LGU+","127.00804","37.5874784","WF152229"
"성북구","주요거리","성북천변 #2-1","서울특별시 성북구 보문로32길 14","401(성북천124 치수CCTV POLE)","LGU+","127.017485","37.589498","WF152230"
"성북구","주요거리","성북천변 #2-1","서울특별시 성북구 보문로32길 14","401(성북천124 치수CCTV POLE)","LGU+","127.017485","37.589498","WF152231"
"성북구","주요거리","성북천변 #3","서울특별시 성북구 인촌로5길 21","32143","LGU+","127.0204","37.58682","WF152232"
"성북구","주요거리","성북천변 #4","서울특별시 성북구 인촌로11길 19-12","105-7(성북천89)","LGU+","127.021173","37.58708","WF152233"
"성북구","주요거리","성북파출소앞","서울특별시 성북구 성북로 102","24929","LGU+","126.9975808","37.5930626","WF152234"
"성북구","주요거리","성북파출소앞","서울특별시 성북구 성북로 102","24929","LGU+","126.9975808","37.5930626","WF152235"
"성북구","주요거리","작은형제회앞","서울특별시 성북구 선잠로2길 5","15738","LGU+","126.9990442","37.5948027","WF152236"
"성북구","주요거리","작은형제회앞","서울특별시 성북구 선잠로2길 5","15738","LGU+","126.9990442","37.5948027","WF152237"
"성북구","공원","햇살어린이공원","서울특별시 성북구 화랑로18가길 30","24-228","LGU+","127.0483996","37.605207","WF152238"
"성북구","공원","길음어울림마당","서울특별시 성북구 동소문로 248","동소문로248(길음동 1276-2 길음역3번출구)","서울시(LGU+)","127.0247078","37.6029912","WF152239"
"성북구","공원","길음어울림마당","서울특별시 성북구 동소문로 248","동소문로248(길음동 1276-2 길음역3번출구)","서울시(LGU+)","127.0247078","37.6029912","WF152240"
"성북구","공원","길음어울림마당","서울특별시 성북구 동소문로 248","동소문로248(길음동 1276-2 김음역5번출구)","서울시(LGU+)","127.0251442","37.6039596","WF152241"
"성북구","공원","길음어울림마당","서울특별시 성북구 동소문로 248","동소문로248(길음동 1276-2 김음역5번출구)","서울시(LGU+)","127.0251442","37.6039596","WF152242"
"성북구","공원","동네뒷산공원","서울특별시 성북구 정릉로 202","정릉2동산87-102","서울시(LGU+)","127.006634","37.6046649","WF152243"
"성북구","공원","동네뒷산공원","서울특별시 성북구 정릉로 202","정릉2동산87-102","서울시(LGU+)","127.006634","37.6046649","WF152244"
"성북구","공원","범바위어린이공원","서울특별시 성북구 북악산로 949-60","안암동2가 140-3","서울시(LGU+)","127.0262031","37.5962084","WF152245"
"성북구","공원","범바위어린이공원","서울특별시 성북구 북악산로 949-60","안암동2가 140-3","서울시(LGU+)","127.0262031","37.5962084","WF152246"
"성북구","공원","어울쉼터","서울특별시 성북구 장위로46길 57","장위로46길57(장위동63-1)","서울시(LGU+)","127.0561079","37.6127516","WF152247"
"성북구","공원","오동근린공원","상월곡동산1-47(애기능터 팔각정앞 CCTV48번)","상월곡동산1-47(애기능터 팔각정앞 CCTV48번)","서울시(LGU+)","127.0437789","37.6097782","WF152248"
"성북구","공원","오동근린공원","상월곡동산1-47(애기능터 팔각정앞 CCTV48번)","상월곡동산1-47(애기능터 팔각정앞 CCTV48번)","서울시(LGU+)","127.0437789","37.6097782","WF152249"
"성북구","공원","향기어린이공원","서울특별시 성북구 장위로51길 5","장월로3길 47(상월곡동 산 1-1) 방범 C0069번","서울시(LGU+)","127.0552238","37.6164371","WF152250"
"성북구","공원","향기어린이공원","서울특별시 성북구 장위로51길 5","장월로3길 47(상월곡동 산 1-1) 방범 C0069번","서울시(LGU+)","127.0552238","37.6164371","WF152251"
"성북구","문화관광","평생학습지원센터","서울시 성북구 종암로 167","평생학습지원센터(3F)","자치구","127.030299","37.6049816","WF152258"
"성북구","문화관광","평생학습지원센터","서울시 성북구 종암로 167","평생학습지원센터(3F)","자치구","127.030299","37.6049816","WF152259"
